832,Ich werde weiterhin in der Bäckerei arbeiten.,I will continue to work in the bakery.,[sound:DE1K_weiterhin_sentence.mp3]
833,"Heute wird es sehr warm, ziehst du dir nicht lieber eine kurze Hose an?","It's going to be very warm today, don't you think you'd better put on some shorts?",[sound:DE1K_kurz_sentence.mp3]
834,"Diese alte Hose passt mir nicht mehr, sie ist viel zu klein.","These old pants don't fit me anymore, they are way too small.",[sound:DE1K_klein_sentence.mp3]
835,"Sitzt da jemand auf dem Stuhl, oder ist das nur ein Klamottenberg?","Is someone sitting on that chair, or is that just a mountain of clothes?",[sound:DE1K_stuhl_sentence.mp3]
836,"Nächstes Jahr backe ich dir einen Schokokuchen, versprochen!","Next year I'll bake a chocolate cake, I promise!",[sound:DE1K_versprechen_sentence.mp3]
837,"Mein Koffer ist viel zu schwer, nächstes Mal werde ich weniger Zeug mitnehmen.","My suitcase is far too heavy, next time I will take less stuff with me.",[sound:DE1K_zeug_sentence.mp3]
838,"Er möchte nach Japan umziehen, dabei hat er aber keine Motivation, die Sprache zu lernen.","He wants to move to Japan, but at the same time, he has no motivation to learn the language.",[sound:DE1K_dabei_sentence.mp3]
839,"Ich höre ein Zischen, da vorne im Gras.",I heard a hiss over there in the grass.,[sound:DE1K_zischen_sentence.mp3]
840,Das wäre nur durch reinen Zufall möglich.,That would only be possible by pure coincidence.,[sound:DE1K_rein_sentence.mp3]
841,"Was für ein Zufall, gegenüber der Süßigkeitenfabrik ist eine Zahnarztpraxis.","What a coincidence, across the street from the candy factory is a dentist's office.",[sound:DE1K_gegenüber_sentence.mp3]
842,Die Firma hat eine neue App entwickelt.,The company has developed a new app.,[sound:DE1K_entwickeln_sentence.mp3]
843,Wir haben diese Firma zusammen gegründet.,We founded this company together.,[sound:DE1K_gründen_sentence.mp3]
844,"Keine Sorge, das wird später noch während des Meetings geklärt.","Don't worry, that will be clarified later during the meeting.",[sound:DE1K_klären_sentence.mp3]
845,Ich esse heimlich Kekse während ich im Schrank sitze.,I secretly eat cookies while I'm sitting in the closet.,[sound:DE1K_heimlich_sentence.mp3]
846,"Die Spinne beobachtet mich, während ich auf der Toilette sitze.",The spider watches me as I sit on the toilet.,[sound:DE1K_beobachten_sentence.mp3]
847,Ich esse jeden Morgen mindestens zehn Erdbeeren.,I eat at least ten strawberries every morning.,[sound:DE1K_jeder_sentence.mp3]
848,Könnte ich mich von dem ganzen Druck vielleicht mal befreien?,Could I get rid of all the pressure?,[sound:DE1K_befreien_sentence.mp3]
849,Ich hole mir kurz ein Glas O-Saft.,I'm going to get a glass of orange juice really quick.,[sound:DE1K_holen_sentence.mp3]
850,"Papa, können wir mal kurz miteinander reden?","Papa, can we talk to each other briefly?",[sound:DE1K_miteinander_sentence.mp3]
851,"In seinem Wagen ist es zu staubig, darin kann man kaum atmen.","It's too dusty in his car, you can hardly breathe in it.",[sound:DE1K_wagen_sentence.mp3]
852,"Such dir ein anderes Haustier aus, für ein Pferd ist unsere Wohnung viel zu klein.","Look for another pet, our apartment is much too small for a horse.",[sound:DE1K_wohnung_sentence.mp3]
853,"Fahr bitte etwas langsamer, es sitzten viele kleine Frösche auf der Straße.","Please drive a little slower, many small frogs were sitting on the street.",[sound:DE1K_straße_sentence.mp3]
854,"Diesen Pulli würde ich gerne für meine Katze kaufen, gibt es ihn auch in kleineren Größen?","I would like to buy this sweater for my cat, is it also in smaller sizes?",[sound:DE1K_größe_sentence.mp3]
855,Meine Großeltern wohnen in einem kleinen Dorf.,My grandparents live in a small village.,[sound:DE1K_dorf_sentence.mp3]
856,"Der Sitz im Flugzeug war so unbequem, dass ich gar nicht schlafen konnte.",The seat on the plane was so uncomfortable that I couldn't sleep.,[sound:DE1K_schlafen_sentence.mp3]
857,"Ich zeige dir Schritt für Schritt, wie man ein Papierflugzeug bastelt.",I'll show you step by step how to make a paper plane.,[sound:DE1K_schritt_sentence.mp3]
858,"Ein guter Ruf hilft dabei, neue Kunden zu gewinnen.",A good reputation helps to win new customers.,[sound:DE1K_ruf_sentence.mp3]
859,"Schließe die Tür hinter dir, sonst kommen die Mücken rein.","Close the door behind you, otherwise the mosquitoes will come in.",[sound:DE1K_schließen_sentence.mp3]
860,"Komm endlich rein, die Spinne ist schon lange weg.","Come on back in, the spider is long gone.",[sound:DE1K_reinkommen_sentence.mp3]
861,Genau an dieser Stelle kann man den Mond am besten beobachten!,This is exactly the best place to look at the moon!,[sound:DE1K_stelle_sentence.mp3]
862,"Wenn ich jeden Tag Deutsch lerne, erreiche ich irgendwann ein sehr hohes Niveau.","If I learn German every day, I will reach a very high level at some point.",[sound:DE1K_hoch_sentence.mp3]
863,Die Bücherei hat nicht genug Textbücher für jeden Schüler.,The library does not have enough text books for every student.,[sound:DE1K_genug_sentence.mp3]
864,"Nimm auf jeden Fall eine Regenjacke mit, morgen wird es wahrscheinlich stürmen.","Definitely take a rain jacket with you, it will probably storm tomorrow.",[sound:DE1K_wahrscheinlich_sentence.mp3]
865,Jeder Mensch macht manchmal Fehler.,Everyone sometimes makes mistakes.,[sound:DE1K_fehler_sentence.mp3]
866,Jedes kleine Kind weiß: Man darf nicht klauen!,Every little child knows you shouldn't steal!,[sound:DE1K_klauen_sentence.mp3]
867,"Jeder weiß doch, dass Rauchen nicht gesund ist.",Everyone knows that smoking is not healthy.,[sound:DE1K_gesund_sentence.mp3]
868,Ich lasse mich jedes Jahr auf Hautkrebs untersuchen.,I get screened for skin cancer every year.,[sound:DE1K_untersuchen_sentence.mp3]
869,"Wenn ich nicht jeden Tag Deutsch lerne, dann wird die grüne Eule mich entführen!","If I don't learn German every day, the green owl will kidnap me!",[sound:DE1K_entführen_sentence.mp3]
870,"Er kümmert sich um die Getränke, und ich soll das Essen holen.",He takes care of the drinks and I should get the food.,[sound:DE1K_kümmern_sentence.mp3]
871,"Ich habe nichts dagegen, dass wir uns eine Katze holen.",I don't mind that we get a cat.,[sound:DE1K_dagegen_sentence.mp3]
872,"Die Vorlesung dauert noch eine ganze Stunde, ich glaube ich penne gleich ein.","The lecture lasts another hour, I think I'm about to fall asleep.",[sound:DE1K_stunde_sentence.mp3]
873,Ich mache mich schnell fertig und dann können wir gleich los.,I get ready quickly and then we can go right away.,[sound:DE1K_schnell_sentence.mp3]
874,"Ich bin gleich da, ich stehe gerade an der Kasse.","I'm be right there, I'm just standing at the cash register.",[sound:DE1K_kasse_sentence.mp3]
875,"Es ist mal wieder an der Zeit, die Wohnung zu putzen.",It's time to clean the apartment again.,[sound:DE1K_putzen_sentence.mp3]
876,Wer hat denn das Fenster aufgelassen? Jetzt haben wir eine Menge Mücken in der Wohnung!,Who left the window open? Now we have a lot of mosquitoes in the apartment!,[sound:DE1K_fenster_sentence.mp3]
877,Sie hat ihren Hund in der Wohnung eingesperrt.,She locked her dog in the apartment.,[sound:DE1K_einsperren_sentence.mp3]
878,Wann ziehst du in deine neue Wohnung ein?,When do you move into your new apartment?,[sound:DE1K_einziehen_sentence.mp3]
879,Sie hat eine spießig eingerichtete Wohnung und nichts leckeres im Kühlschrank.,She has a fancy furnished apartment and nothing delicious in the fridge.,[sound:DE1K_spießig_sentence.mp3]
880,Das Schwein ist so faul. Es schläft den ganzen Tag.,The pig is so lazy. It sleeps all day.,[sound:DE1K_schwein_sentence.mp3]
881,Dreh' bitte die Musik leiser. Ich möchte schlafen.,Please turn the music down. I want to sleep.,[sound:DE1K_drehen_sentence.mp3]
882,"Ich will nicht im Keller schlafen, weil ich Angst vor den Ratten habe.",I don't want to sleep in the basement because I'm afraid of the rats.,[sound:DE1K_keller_sentence.mp3]
883,"Mir ist kalt, ich will nicht im Zelt schlafen!","I'm cold, I don't want to sleep in the tent!",[sound:DE1K_zelt_sentence.mp3]
884,"Ich habe keine Maske in meiner Tasche, darf ich trotzdem reinkommen?","I don't have a mask in my bag, can I still come in?",[sound:DE1K_tasche_sentence.mp3]
885,"Das Haus, das wir kaufen möchten, hat einen sehr hohen Wert.",The house we want to buy has a very high value.,[sound:DE1K_wert_sentence.mp3]
886,"Der Teig ist zu feucht, weil das Verhältnis von Wasser zum Mehl zu hoch ist.",The dough is too damp because the ratio of water to flour is too high.,[sound:DE1K_verhältnis_sentence.mp3]
887,"Wir haben nicht genug Zimmer, um so richtig verstecken zu spielen.",We don't have enough rooms to really play hide and seek.,[sound:DE1K_zimmer_sentence.mp3]
888,Bitte nicht streiten. Es ist genug Pizza für alle da!,Please do not fight. There is enough pizza for everyone!,[sound:DE1K_streiten_sentence.mp3]
889,"Er hat genug Kohle, um sich so ein Auto zu kaufen.",He has enough cash to buy a car like that.,[sound:DE1K_kohle_sentence.mp3]
890,"Die Pizza hat mich wirklich enttäuscht, für meinen Geschmack war da nicht genug Käse drauf.","The pizza really disappointed me, for my taste, there wasn't enough cheese on it.",[sound:DE1K_enttäuschen_sentence.mp3]
891,"Wenn du nicht frühstückst, hast du nicht genug Kraft, um durch den Tag zu kommen.","If you don't have breakfast, you don't have enough strength to get through the day.",[sound:DE1K_kraft_sentence.mp3]
892,Er hat seine Zukunftspläne schon oft genug erwähnt.,He has mentioned his future plans many times.,[sound:DE1K_erwähnen_sentence.mp3]
893,Der Text muss noch ein zweites Mal auf Fehler überprüft werden.,The text must be checked for errors a second time.,[sound:DE1K_überprüfen_sentence.mp3]
894,"Mein Verdacht wurde bestätigt, Jonas hat mir meinen Joghurt geklaut.","My suspicion was confirmed, Jonas stole my yogurt.",[sound:DE1K_verdacht_sentence.mp3]
895,"Schokolade ist lecker, aber nicht gesund.","Chocolate is delicious, but not healthy.",[sound:DE1K_lecker_sentence.mp3]
896,"Käsekuchen ist vielleicht nicht gesund, aber er tut der Seele gut.","Cheesecake may not be healthy, but it is good for the soul.",[sound:DE1K_seele_sentence.mp3]
897,Dort werden wir eine halbe Stunde auf unsere Freunde warten.,There we will wait half an hour for our friends.,[sound:DE1K_dort_sentence.mp3]
898,Bei der Wahl muss man immer stundenlang anstehen.,You always have to stand in line for hours when you vote.,[sound:DE1K_wahl_sentence.mp3]
899,Die Geburt hat sechs Stunden gedauert.,The birth took six hours.,[sound:DE1K_geburt_sentence.mp3]
900,"Kann es sein, dass wir seit zwei Stunden in die falsche Richtung fahren?",Could it be that we have been driving in the wrong direction for two hours?,[sound:DE1K_richtung_sentence.mp3]
901,"Fühl mal, wie schnell mein Herz schlägt.",Feel how quickly my heart is beating.,[sound:DE1K_schlagen_sentence.mp3]
902,Ich muss mal ganz schnell auf das Klo. Wo finde ich es?,I have to go to the bathroom real quick. Where can I find it?,[sound:DE1K_klo_sentence.mp3]
903,Mit Anki kann man seinen Wortschatz schnell aufbauen.,"With Anki, you can quickly build up your vocabulary.",[sound:DE1K_aufbauen_sentence.mp3]
904,"Ich habe wirklich keine Lust, nachher das Haus zu putzen.",I really don't feel like cleaning the house afterwards.,[sound:DE1K_lust_sentence.mp3]
905,"Ich konnte mir die Zähne nicht putzen, weil da eine Spinne im Bad war.",I couldn't brush my teeth because there was a spider in the bathroom.,[sound:DE1K_bad_sentence.mp3]
906,"Er hat aus dem Fenster zum Garten hinunter gerufen, aber sie hat ihn nicht gehört.","He called out the window to the garden, but she didn't hear him.",[sound:DE1K_rufen_sentence.mp3]
907,Die Musik vom Nachbarhaus dringt durch das Fenster.,The music from the neighboring house comes through the window.,[sound:DE1K_dringen_sentence.mp3]
908,"Ich komme heute nicht mit, ich muss meine Wäsche waschen und alle Fenster putzen.","I'm not coming today, I have to do my laundry and clean all the windows.",[sound:DE1K_mitkommen_sentence.mp3]
909,Im Klassenzimmer ist genug Platz für 30 Kinder.,There is enough space for 30 children in the classroom.,[sound:DE1K_platz_sentence.mp3]
910,"Meine Eltern erwarten viel von mir, aber ich will einfach nur in meinem Zimmer hocken und Fremdsprachen lernen.","My parents expect a lot from me, but I just want to sit in my room and learn foreign languages.",[sound:DE1K_erwarten_sentence.mp3]
911,"Mach die Dose noch nicht auf, sonst stinkt das ganze Zimmer nach Thunfisch.","Don't open the can yet, or else the whole room will stink of tuna.",[sound:DE1K_aufmachen_sentence.mp3]
912,Ich mache mir Sorgen wegen dem merkwürdigen Gelächter aus dem Zimmer nebenan.,I am worried about the strange laughter from the room next door.,[sound:DE1K_merkwürdig_sentence.mp3]
913,In ihrem Zimmer ist es immer ordentlich.,It is always tidy in your room.,[sound:DE1K_ordentlich_sentence.mp3]
914,Er hat unheimlich viele Puppen in seinem Schlafzimmer.,He has a lot of dolls in his bedroom.,[sound:DE1K_unheimlich_sentence.mp3]
915,"Ich habe nicht mal genug Kohle, um die Miete zu bezahlen.",I don't even have enough cash to pay the rent.,[sound:DE1K_miete_sentence.mp3]
916,"Ich war ziemlich enttäuscht, dass er sich nicht geimpft hat.",I was pretty disappointed that he didn't get vaccinated.,[sound:DE1K_ziemlich_sentence.mp3]
917,"Lass mich zu Ende sprechen, ich wollte noch eine Sache erwähnen.","Let me finish speaking, I wanted to mention one more thing.",[sound:DE1K_sache_sentence.mp3]
918,Heute Nachmittag gibt es hoffentlich was Leckeres.,Hopefully there will be something delicious this afternoon.,[sound:DE1K_nachmittag_sentence.mp3]
919,"Ich habe zu viel Salz verwendet, das Ergebnis ist nicht besonders lecker.","I used too much salt, the result is not particularly tasty.",[sound:DE1K_ergebnis_sentence.mp3]
920,Wo kommen diese leckeren Kekse her?,Where did these delicious cookies come from?,[sound:DE1K_herkommen_sentence.mp3]
921,Für den leckeren Käse bin ich sehr dankbar.,I am very grateful for the delicious cheese.,[sound:DE1K_dankbar_sentence.mp3]
922,Die Ameisen finden die Torte natürlich sehr lecker.,The ants will of course find the cake very tasty.,[sound:DE1K_torte_sentence.mp3]
923,Dort drüben in der Bäckerei kann man sich ein super leckeres Brot schmieren lassen.,"Over there at the bakery, you can get some super delicious bread made.",[sound:DE1K_drüben_sentence.mp3]
924,Voller Wut schlug er die Tür zu.,He hit the door full of anger.,[sound:DE1K_wut_sentence.mp3]
925,Das Klo findest du um die Ecke.,You can find the toilet around the corner.,[sound:DE1K_ecke_sentence.mp3]
926,"Ich habe keine Lust, die politische Situation zu besprechen.",I don't feel like discussing the political situation.,[sound:DE1K_besprechen_sentence.mp3]
927,"Opa hat immer Lust, mit mir Schach zu spielen.",Grandpa always wants to play chess with me.,[sound:DE1K_opa_sentence.mp3]
928,"Ich bin gerade noch etwas beschäftigt, ich rufe dich später an.","I'm just a little busy, I'll call you later.",[sound:DE1K_anrufen_sentence.mp3]
929,"Ich würde gerne einen großen Hund halten, aber dafür habe ich nicht ausreichend Platz in meiner Wohnung.","I would like to have a big dog, but I don't have enough space in my apartment.",[sound:DE1K_halten_sentence.mp3]
930,"Heute hatten wir minus dreizehn Grad, das war schon echt ziemlich kalt.","Today, it was minus thirteen degrees, which is really quite cold.",[sound:DE1K_grad_sentence.mp3]
931,Deutsch zu lernen finde ich ziemlich leicht.,I find it pretty easy to learn German.,[sound:DE1K_leicht_sentence.mp3]
932,"Das Buch ist ziemlich dick, wie viele Seiten hat es?","The book is pretty thick, how many pages does it have?",[sound:DE1K_dick_sentence.mp3]
933,Das war für mich ein ziemlicher Schlag ins Gesicht.,That was quite a slap in the face for me.,[sound:DE1K_schlag_sentence.mp3]
934,"Das Bett im Hotel war ziemlich unbequem, aber wenigstens war das Frühstück umsonst.","The bed in the hotel was pretty uncomfortable, but at least breakfast was free.",[sound:DE1K_umsonst_sentence.mp3]
935,"Birnen und Äpfel sind schon ziemlich ähnlich, aber nicht das selbe.","Pears and apples are pretty similar, but not the same.",[sound:DE1K_ähnlich_sentence.mp3]
936,Ein Auto ohne Bremsen wäre ziemlich gefährlich.,A car without brakes would be pretty dangerous.,[sound:DE1K_bremse_sentence.mp3]
937,"Mir ist es egal, ob wir ein Mädchen oder einen Jungen bekommen, hauptsache das Baby ist gesund.","I don't care if we have a girl or a boy, the main thing is that the baby is healthy.",[sound:DE1K_mädchen_sentence.mp3]
938,"Er hat zwar nicht die neusten Sachen, dennoch ist er immer schick angezogen.","He doesn't have the latest things, but he is always dressed chic.",[sound:DE1K_zwar_sentence.mp3]
939,Wir wollen Patrick mit einer riesigen Torte überraschen.,We want to surprise Patrick with a huge cake.,[sound:DE1K_überraschen_sentence.mp3]
940,Die Zutaten für die Torte kosten ungefähr €10.,The ingredients for the cake cost around €10.,[sound:DE1K_ungefähr_sentence.mp3]
941,Wie haben sich deine Oma und Opa kennengelernt?,How did your grandma and grandpa meet?,[sound:DE1K_kennenlernen_sentence.mp3]
942,"Hilfe, Polizei! Halten Sie diese Frau fest!","Help, police! Hold this woman!",[sound:DE1K_fest_sentence.mp3]
943,"Wenn die Ampel rot leuchtet, müssen wir anhalten.","When the traffic lights light up, we have to stop.",[sound:DE1K_rot_sentence.mp3]
944,"Die Tanzlehrerin bewegt sich viel zu schnell, ich kann gar nicht mithalten.","The dance teacher moves far too quickly, I can't keep up.",[sound:DE1K_bewegen_sentence.mp3]
945,"Ohne Haustiere ist es viel einfacher, seine Wohnung sauber zu halten.","Without pets, it is much easier to keep your apartment clean.",[sound:DE1K_sauber_sentence.mp3]
946,Er hat einen langen Vortrag über die Geschichte seiner Briefmarkensammlung gehalten.,He gave a long lecture on the history of his stamp collection.,[sound:DE1K_vortrag_sentence.mp3]
947,Wo hältst du dich auf?,Where are you staying?,[sound:DE1K_aufhalten_sentence.mp3]
948,Diese Erdbeeren schmecken irgendwie leicht salzig.,These strawberries somehow taste slightly salty.,[sound:DE1K_irgendwie_sentence.mp3]
949,Das kannst du dir doch leicht ausrechnen.,You can easily calculate that.,[sound:DE1K_ausrechnen_sentence.mp3]
950,"Du kannst doch nicht behaupten, dass alle Mädchen Pferde mögen.",You can't say that all girls like horses.,[sound:DE1K_behaupten_sentence.mp3]
951,"Es regnet zwar, aber meine Laune lass ich doch nicht vom Wetter bestimmen.","It's raining, but I don't let the weather determine my mood.",[sound:DE1K_bestimmen_sentence.mp3]
952,"Das neuste Handy ist zwar teuer, dafür hat es aber vier Kameras.","The latest cell phone is expensive, but it has four cameras.",[sound:DE1K_handy_sentence.mp3]
953,"Die Pizza ist zwar ein bisschen verbrannt, aber zumindest steht das Haus noch.","The pizza is a bit burned, but at least the house is still standing.",[sound:DE1K_zumindest_sentence.mp3]
954,"Die Frau ist zwar sehr hübsch, aber sie hat überhaupt keine eigene Meinungen.","The woman is very pretty, but she has no opinions of her own at all.",[sound:DE1K_hübsch_sentence.mp3]
955,"Du kannst doch keinen Mann heiraten, den du gerade erst kennengelernt hast.",You can't marry a man you just met.,[sound:DE1K_heiraten_sentence.mp3]
956,"Wenn dir die Atmosphäre nicht gefällt, kannst du das Fest auch einfach verlassen.","If you don't like the atmosphere, you can just leave the festival.",[sound:DE1K_verlassen_sentence.mp3]
957,"Ich bin fest davon überzeugt, dass diese Sprachlernmethode funktioniert.",I am firmly convinced that this language learning method works.,[sound:DE1K_überzeugen_sentence.mp3]
958,"Er will immer nur Rot tragen, obwohl er eigentlich farbenblind ist.","He only ever wants to wear red, even though he's actually colorblind.",[sound:DE1K_obwohl_sentence.mp3]
959,"Ich liege schon stundenlang im Bett, kann aber irgendwie nicht einschlafen.","I've been lying in bed for hours, but somehow I can't fall asleep.",[sound:DE1K_liegen_sentence.mp3]
960,"Ich wollte eigentlich nicht kichern, aber ich fand es irgendwie lustig, wie er gestolpert ist.","I didn't really want to giggle, but I thought it was kind of funny how he stumbled.",[sound:DE1K_kichern_sentence.mp3]
961,"Er hat irgendwie schlechte Laune, seitdem er aus dem Urlaub zurückgekommen ist.",He is somehow in a bad mood since he came back from vacation.,[sound:DE1K_zurückkommen_sentence.mp3]
962,Ich muss die Ameisen irgendwie loswerden.,I somehow have to get rid of the ants.,[sound:DE1K_loswerden_sentence.mp3]
963,Die gesamte Klasse muss wegen ihm nachsitzen.,The entire class has to keep up because of him.,[sound:DE1K_gesamt_sentence.mp3]
964,"Er behauptet, er sei der schlauste Mann der Welt.",He claims to be the smartest man in the world.,[sound:DE1K_schlau_sentence.mp3]
965,"Wenn man Salz und Zucker verwechselt, schmeckt das Endergebnis bestimmt ganz komisch.","If you confuse salt and sugar, the end result will definitely taste very strange.",[sound:DE1K_komisch_sentence.mp3]
966,Sven sieht das doch bestimmt ganz genauso.,Sven definitely sees it the same way.,[sound:DE1K_genauso_sentence.mp3]
967,"Ihr wart bestimmt schon einmal in Kroatien, oder?","You have definitely been to Croatia, right?",[sound:DE1K_bestimmt_sentence.mp3]
968,Mein Schicksal lasse ich doch nicht von irgendwelchen Teeblättern bestimmen.,I don't let any tea leaves determine my fate.,[sound:DE1K_schicksal_sentence.mp3]
969,Sie kriegt jedes Jahr zum Geburtstag ein neues Handy.,She gets a new cell phone every year.,[sound:DE1K_kriegen_sentence.mp3]
970,"Er hat sich nicht einmal dafür entschuldigt, dass er mein Handy kaputt gemacht hat!",He has not once apologized for breaking my phone!,[sound:DE1K_entschuldigung_sentence.mp3]
971,"Ich hätte dich angerufen, aber mein Handy war tot.","I would have called you, but my phone was dead.",[sound:DE1K_tot_sentence.mp3]
972,"Mein Handy ist in den Gully gefallen, und wir haben es leider nicht retten können.",My phone fell into the gully and unfortunately we couldn't save it.,[sound:DE1K_leider_sentence.mp3]
973,Klingelt dein Handy schon wieder?,Is your phone ringing again?,[sound:DE1K_klingeln_sentence.mp3]
974,"Er ist so tollpatschig, er hat sein Handy nämlich zum zweiten Mal an einem Tag kaputtgemacht.","He is so clumsy, he broke his phone for the second time in one day.",[sound:DE1K_nämlich_sentence.mp3]
975,"Oh, ich habe mein Handy unten im Auto vergessen.","Oh, I forgot my phone in the car.",[sound:DE1K_unten_sentence.mp3]
976,Kannst du mich anrufen? Ich habe mein Handy schon wieder verlegt.,Can you call me? I have already misplaced my phone.,[sound:DE1K_verlegen_sentence.mp3]
977,Die Lehrerin hat mir mein Handy weggenommen.,The teacher took my phone away from me.,[sound:DE1K_wegnehmen_sentence.mp3]
978,"Er hat inzwischen festgestellt, dass er wirklich ein neues Handy braucht.",He has since determined that he really needs a new phone.,[sound:DE1K_feststellen_sentence.mp3]
979,Ein neues Handy kaufen reizt mich gerade gar nicht.,Buying a new phone just doesn't appeal to me.,[sound:DE1K_reizen_sentence.mp3]
980,"Wenn Sie den Alarm hören, müssen Sie das Gebäude sofort verlassen.","When you hear the alarm, you have to leave the building immediately.",[sound:DE1K_sofort_sentence.mp3]
981,Ohne Frühstück im Magen kann ich das Haus nicht verlassen.,I can't leave the house without breakfast in my stomach.,[sound:DE1K_magen_sentence.mp3]
982,"Die Hose passt mir immer noch nicht, obwohl ich schon fünf Kilo abgenommen habe.","The pants still don't fit me, even though I already lost five kilos.",[sound:DE1K_abnehmen_sentence.mp3]
983,"Ich studiere Kunst, obwohl ich farbenblind bin.",I study art even though I'm color blind.,[sound:DE1K_kunst_sentence.mp3]
984,"Meine Kommentare empfindet er immer als Beleidigungen, obwohl sie nicht so gemeint sind.","He always perceives my comments as insults, even though they are not meant that way.",[sound:DE1K_empfinden_sentence.mp3]
985,"Mit dem Geschmack bin ich irgendwie nicht zufrieden, obwohl ich das Müsli selbst gemacht habe.","I am somehow not satisfied with the taste, although I made the muesli myself.",[sound:DE1K_zufrieden_sentence.mp3]
986,"Enten essen gerne Brot, obwohl es für sie nicht gesund ist.","Ducks like to eat bread, even though it's not healthy for them.",[sound:DE1K_ente_sentence.mp3]
987,Auf dem Tisch liegen drei verschiedene Bücher.,There are three different books on the table.,[sound:DE1K_tisch_sentence.mp3]
988,"Die Katze, die auf der Straße lag, wurde von der Hupe erschrocken.",The cat that was lying on the street was frightened by the horn.,[sound:DE1K_hupe_sentence.mp3]
989,Die Katze liegt auf der Fensterbank und genießt die Sonne.,The cat is lying on the windowsill enjoying the sun.,[sound:DE1K_genießen_sentence.mp3]
990,Der Sturm wütet über die gesamte Stadt. Am Besten bleiben wir Zuhause.,The storm rages across the entire city. It's best to stay at home.,[sound:DE1K_wüten_sentence.mp3]
991,Hast du den komischen Typen am Bahnhof gesehen?,Did you see that weird guy at the train station?,[sound:DE1K_typ_sentence.mp3]
992,Felix hat wirklich einen komischen Sinn für Humor.,Felix really has a funny sense of humor.,[sound:DE1K_sinn_sentence.mp3]
993,Ich habe letzte Nacht etwas sehr komisches geträumt.,I had a very strange dream last night.,[sound:DE1K_träumen_sentence.mp3]
994,"Das klingt wirklich komisch, was ist das denn für ein Geräusch?","That sounds really weird, what is that sound?",[sound:DE1K_geräusch_sentence.mp3]
995,Die Angehörigen der Braut sind sehr komisch gekleidet.,The bride's relatives are dressed very strangely.,[sound:DE1K_angehörige_sentence.mp3]
996,"Sei nicht so traurig, es kommt bestimmt noch was besseres auf dich zu.","Don't be so sad, there's bound to be something better coming your way.",[sound:DE1K_traurig_sentence.mp3]
997,"Wer sich in der Öffentlichkeit so benimmt, wird bestimmt verhaftet.",Anyone who behaves like this in public will surely be arrested.,[sound:DE1K_verhaften_sentence.mp3]
998,"Mach dir keinen Kopf, deine verlorene Socke taucht bestimmt wieder auf.","Don't worry, your lost sock is sure to turn up.",[sound:DE1K_auftauchen_sentence.mp3]
999,Das Schicksal ist ein mieser Verräter.,Fate is a rotten traitor.,[sound:DE1K_mies_sentence.mp3]
1000,"Hole tief Luft und entspann dich, wir kriegen das schon hin.","Take a deep breath and relax, we'll figure it out.",[sound:DE1K_luft_sentence.mp3]
